culture;conduite;variete_n;action;semaine_debut;semaine_fin;mois_debut;mois_fin;commentaire
Pomme de terre;PC;1;Apport de compost;11;11;mars;mars;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Pomme de terre;PC;1;Paillage;11;11;mars;mars;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pomme de terre;PC;1;Plantation;12;15;mars;avril;Variétés précoces : 70-90 jours
Pomme de terre;PC;1;Récolte;29;32;juillet;août;Variétés précoces : 70-90 jours
Pomme de terre;PC;1;Conservation;33;52;août;décembre;Variétés précoces : 70-90 jours
Pomme de terre;PC;2;Conservation;1;12;janvier;mars;Variétés de saison : 90-120 jours
Pomme de terre;PC;2;Travail du sol;11;11;mars;mars;Ameublir, décompacter et affiner la planche avant plantation.
Pomme de terre;PC;2;Apport de compost;11;11;mars;mars;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Pomme de terre;PC;2;Paillage;11;11;mars;mars;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pomme de terre;PC;2;Plantation;12;15;mars;avril;Variétés de saison : 90-120 jours
Pomme de terre;PC;2;Récolte;31;34;juillet;août;Variétés de saison : 90-120 jours
Pomme de terre;PC;2;Conservation;35;52;août;décembre;Variétés de saison : 90-120 jours
Pomme de terre;PC;3;Conservation;1;12;janvier;mars;Variétés tardives : 120-145 jours
Pomme de terre;PC;3;Travail du sol;11;11;mars;mars;Ameublir, décompacter et affiner la planche avant plantation.
Pomme de terre;PC;3;Apport de compost;11;11;mars;mars;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Pomme de terre;PC;3;Paillage;11;11;mars;mars;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pomme de terre;PC;3;Plantation;12;15;mars;avril;Variétés tardives : 120-145 jours
Pomme de terre;PC;3;Récolte;33;36;août;septembre;Variétés tardives : 120-145 jours
Pomme de terre;PC;3;Conservation;38;52;septembre;décembre;Variétés tardives : 120-145 jours
Pomme de terre;PC;4;Conservation;1;12;janvier;mars;Variétés précoces : 70-90 jours
Pomme de terre;PC;4;Travail du sol;14;14;avril;avril;Ameublir, décompacter et affiner la planche avant plantation.
Pomme de terre;PC;4;Apport de compost;14;14;avril;avril;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Pomme de terre;PC;4;Paillage;14;14;avril;avril;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pomme de terre;PC;4;Plantation;15;17;avril;avril;Variétés précoces : 70-90 jours
Pomme de terre;PC;4;Récolte;31;34;juillet;août;Variétés précoces : 70-90 jours
Pomme de terre;PC;4;Conservation;35;52;août;décembre;Variétés précoces : 70-90 jours
Pomme de terre;PC;5;Conservation;1;12;janvier;mars;Variétés de saison : 90-120 jours
Pomme de terre;PC;5;Travail du sol;14;14;avril;avril;Ameublir, décompacter et affiner la planche avant plantation.
Pomme de terre;PC;5;Apport de compost;14;14;avril;avril;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Pomme de terre;PC;5;Paillage;14;14;avril;avril;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pomme de terre;PC;5;Plantation;15;17;avril;avril;Variétés de saison : 90-120 jours
Pomme de terre;PC;5;Récolte;33;36;août;septembre;Variétés de saison : 90-120 jours
Pomme de terre;PC;5;Conservation;38;52;septembre;décembre;Variétés de saison : 90-120 jours
Pomme de terre;PC;6;Conservation;1;12;janvier;mars;Variétés précoces : 70-90 jours
Pomme de terre;PC;6;Travail du sol;16;16;avril;avril;Ameublir, décompacter et affiner la planche avant plantation.
Pomme de terre;PC;6;Apport de compost;16;16;avril;avril;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Pomme de terre;PC;6;Paillage;16;16;avril;avril;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pomme de terre;PC;6;Plantation;17;19;avril;mai;Variétés précoces : 70-90 jours
Pomme de terre;PC;6;Récolte;33;36;août;septembre;Variétés précoces : 70-90 jours
Pomme de terre;PC;6;Conservation;38;52;septembre;décembre;Variétés précoces : 70-90 jours
Pomme de terre primeur;PC;1;Travail du sol;11;11;mars;mars;Ameublir, décompacter et affiner la planche avant plantation.
Pomme de terre primeur;PC;1;Apport de compost;11;11;mars;mars;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Pomme de terre primeur;PC;1;Paillage;11;11;mars;mars;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pomme de terre primeur;PC;1;Plantation;12;15;mars;avril;Variétés précoces : 70-90 jours
Pomme de terre primeur;PC;1;Récolte;26;29;juin;juillet;Variétés précoces : 70-90 jours
Pomme de terre primeur;SA;1;Plantation;1;3;janvier;janvier;Variétés précoces : 70-90 jours
Pomme de terre primeur;SA;1;Travail du sol;1;1;janvier;janvier;Ameublir, décompacter et affiner la planche avant plantation.
Pomme de terre primeur;SA;1;Apport de compost;1;1;janvier;janvier;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Pomme de terre primeur;SA;1;Paillage;1;1;janvier;janvier;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pomme de terre primeur;SA;1;Récolte;18;21;avril;mai;Variétés précoces : 70-90 jours
Pomme de terre primeur;SA;2;Travail du sol;2;2;janvier;janvier;Ameublir, décompacter et affiner la planche avant plantation.
Pomme de terre primeur;SA;2;Apport de compost;2;2;janvier;janvier;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Pomme de terre primeur;SA;2;Paillage;2;2;janvier;janvier;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pomme de terre primeur;SA;2;Plantation;3;5;janvier;janvier;Variétés précoces : 70-90 jours
Pomme de terre primeur;SA;2;Récolte;19;22;mai;mai;Variétés précoces : 70-90 jours
Pomme de terre primeur;SA;3;Travail du sol;4;4;janvier;janvier;Ameublir, décompacter et affiner la planche avant plantation.
Pomme de terre primeur;SA;3;Apport de compost;4;4;janvier;janvier;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Pomme de terre primeur;SA;3;Paillage;4;4;janvier;janvier;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pomme de terre primeur;SA;3;Plantation;5;7;janvier;février;Variétés précoces : 70-90 jours
Pomme de terre primeur;SA;3;Récolte;20;23;mai;juin;Variétés précoces : 70-90 jours
Pomme de terre primeur;SA;4;Travail du sol;6;6;février;février;Ameublir, décompacter et affiner la planche avant plantation.
Pomme de terre primeur;SA;4;Apport de compost;6;6;février;février;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Pomme de terre primeur;SA;4;Paillage;6;6;février;février;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pomme de terre primeur;SA;4;Plantation;7;9;février;février;Variétés précoces : 70-90 jours
Pomme de terre primeur;SA;4;Récolte;21;24;mai;juin;Variétés précoces : 70-90 jours
Pomme de terre primeur;SA;5;Travail du sol;8;8;février;février;Ameublir, décompacter et affiner la planche avant plantation.
Pomme de terre primeur;SA;5;Apport de compost;8;8;février;février;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Pomme de terre primeur;SA;5;Paillage;8;8;février;février;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pomme de terre primeur;SA;5;Plantation;9;11;février;mars;Variétés précoces : 70-90 jours
Pomme de terre primeur;SA;5;Récolte;23;26;juin;juin;Variétés précoces : 70-90 jours
Radis botte;PC;1;Travail du sol;6;6;février;février;Ameublir, décompacter et affiner la planche avant semis direct.
Radis botte;PC;1;Apport de compost;6;6;février;février;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Radis botte;PC;1;Semis direct;7;9;février;février;
Radis botte;PC;1;Récolte;14;16;avril;avril;
Radis botte;PC;2;Travail du sol;8;8;février;février;Ameublir, décompacter et affiner la planche avant semis direct.
Radis botte;PC;2;Apport de compost;8;8;février;février;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Radis botte;PC;2;Semis direct;9;11;février;mars;
Radis botte;PC;2;Récolte;15;17;avril;avril;
Radis botte;PC;3;Travail du sol;10;10;mars;mars;Ameublir, décompacter et affiner la planche avant semis direct.
Radis botte;PC;3;Apport de compost;10;10;mars;mars;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Radis botte;PC;3;Semis direct;11;13;mars;mars;
Radis botte;PC;3;Récolte;16;18;avril;avril;
Radis botte;PC;4;Travail du sol;12;12;mars;mars;Ameublir, décompacter et affiner la planche avant semis direct.
Radis botte;PC;4;Apport de compost;12;12;mars;mars;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Radis botte;PC;4;Semis direct;13;15;mars;avril;
Radis botte;PC;4;Récolte;18;20;avril;mai;
Radis botte;PC;5;Travail du sol;14;14;avril;avril;Ameublir, décompacter et affiner la planche avant semis direct.
Radis botte;PC;5;Apport de compost;14;14;avril;avril;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Radis botte;PC;5;Semis direct;15;17;avril;avril;
Radis botte;PC;5;Récolte;20;22;mai;mai;
Radis botte;PC;6;Travail du sol;16;16;avril;avril;Ameublir, décompacter et affiner la planche avant semis direct.
Radis botte;PC;6;Apport de compost;16;16;avril;avril;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Radis botte;PC;6;Semis direct;17;19;avril;mai;
Radis botte;PC;6;Récolte;22;24;mai;juin;
Radis botte;PC;7;Travail du sol;18;18;avril;avril;Ameublir, décompacter et affiner la planche avant semis direct.
Radis botte;PC;7;Apport de compost;18;18;avril;avril;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Radis botte;PC;7;Semis direct;19;21;mai;mai;
Radis botte;PC;7;Récolte;23;25;juin;juin;
Radis botte;PC;8;Travail du sol;20;20;mai;mai;Ameublir, décompacter et affiner la planche avant semis direct.
Radis botte;PC;8;Apport de compost;20;20;mai;mai;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Radis botte;PC;8;Semis direct;21;23;mai;juin;
Radis botte;PC;8;Récolte;25;27;juin;juillet;
Radis botte;PC;9;Travail du sol;22;22;mai;mai;Ameublir, décompacter et affiner la planche avant semis direct.
Radis botte;PC;9;Apport de compost;22;22;mai;mai;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Radis botte;PC;9;Semis direct;23;25;juin;juin;
Radis botte;PC;9;Récolte;27;29;juillet;juillet;
Radis botte;PC;10;Travail du sol;24;24;juin;juin;Ameublir, décompacter et affiner la planche avant semis direct.
Radis botte;PC;10;Apport de compost;24;24;juin;juin;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Radis botte;PC;10;Semis direct;25;27;juin;juillet;
Radis botte;PC;10;Récolte;29;31;juillet;juillet;
Radis botte;PC;11;Travail du sol;26;26;juin;juin;Ameublir, décompacter et affiner la planche avant semis direct.
Radis botte;PC;11;Apport de compost;26;26;juin;juin;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Radis botte;PC;11;Semis direct;27;29;juillet;juillet;
Radis botte;PC;11;Récolte;31;33;juillet;août;
Radis botte;PC;12;Travail du sol;28;28;juillet;juillet;Ameublir, décompacter et affiner la planche avant semis direct.
Radis botte;PC;12;Apport de compost;28;28;juillet;juillet;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Radis botte;PC;12;Semis direct;29;31;juillet;juillet;
Radis botte;PC;12;Récolte;33;35;août;août;
Radis botte;PC;13;Travail du sol;30;30;juillet;juillet;Ameublir, décompacter et affiner la planche avant semis direct.
Radis botte;PC;13;Apport de compost;30;30;juillet;juillet;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Radis botte;PC;13;Semis direct;31;33;juillet;août;
Radis botte;PC;13;Récolte;35;37;août;septembre;
Radis botte;PC;14;Travail du sol;32;32;août;août;Ameublir, décompacter et affiner la planche avant semis direct.
Radis botte;PC;14;Apport de compost;32;32;août;août;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Radis botte;PC;14;Semis direct;33;35;août;août;
Radis botte;PC;14;Récolte;37;40;septembre;octobre;
Radis botte;PC;15;Travail du sol;34;34;août;août;Ameublir, décompacter et affiner la planche avant semis direct.
Radis botte;PC;15;Apport de compost;34;34;août;août;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Radis botte;PC;15;Semis direct;35;37;août;septembre;
Radis botte;PC;15;Récolte;40;43;octobre;octobre;
Radis botte;PC;16;Travail du sol;36;36;septembre;septembre;Ameublir, décompacter et affiner la planche avant semis direct.
Radis botte;PC;16;Apport de compost;36;36;septembre;septembre;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Radis botte;PC;16;Semis direct;37;39;septembre;septembre;
Radis botte;PC;16;Récolte;43;46;octobre;novembre;
Radis botte;SA;1;Récolte;7;9;février;février;
Radis botte;SA;1;Travail du sol;46;46;novembre;novembre;Ameublir, décompacter et affiner la planche avant semis direct.
Radis botte;SA;1;Apport de compost;46;46;novembre;novembre;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Radis botte;SA;1;Semis direct;47;49;novembre;décembre;
Radis botte;SA;2;Récolte;8;10;février;mars;
Radis botte;SA;2;Travail du sol;48;48;novembre;novembre;Ameublir, décompacter et affiner la planche avant semis direct.
Radis botte;SA;2;Apport de compost;48;48;novembre;novembre;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Radis botte;SA;2;Semis direct;49;51;décembre;décembre;
Radis botte;SA;3;Semis direct;1;1;janvier;janvier;
Radis botte;SA;3;Travail du sol;1;1;janvier;janvier;Ameublir, décompacter et affiner la planche avant semis direct.
Radis botte;SA;3;Apport de compost;1;1;janvier;janvier;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Radis botte;SA;3;Récolte;9;11;février;mars;
Radis botte;SA;3;Travail du sol;50;50;décembre;décembre;Ameublir, décompacter et affiner la planche avant semis direct.
Radis botte;SA;3;Apport de compost;50;50;décembre;décembre;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Radis botte;SA;3;Semis direct;51;52;décembre;décembre;
Radis botte;SA;4;Semis direct;1;3;janvier;janvier;
Radis botte;SA;4;Travail du sol;1;1;janvier;janvier;Ameublir, décompacter et affiner la planche avant semis direct.
Radis botte;SA;4;Apport de compost;1;1;janvier;janvier;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Radis botte;SA;4;Récolte;10;12;mars;mars;
Radis botte;SA;5;Travail du sol;2;2;janvier;janvier;Ameublir, décompacter et affiner la planche avant semis direct.
Radis botte;SA;5;Apport de compost;2;2;janvier;janvier;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Radis botte;SA;5;Semis direct;3;5;janvier;janvier;
Radis botte;SA;5;Récolte;11;13;mars;mars;
Radis botte;SA;6;Travail du sol;4;4;janvier;janvier;Ameublir, décompacter et affiner la planche avant semis direct.
Radis botte;SA;6;Apport de compost;4;4;janvier;janvier;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Radis botte;SA;6;Semis direct;5;7;janvier;février;
Radis botte;SA;6;Récolte;12;14;mars;avril;
Radis botte;SA;7;Travail du sol;6;6;février;février;Ameublir, décompacter et affiner la planche avant semis direct.
Radis botte;SA;7;Apport de compost;6;6;février;février;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Radis botte;SA;7;Semis direct;7;9;février;février;
Radis botte;SA;7;Récolte;13;15;mars;avril;
Radis botte;SA;8;Travail du sol;8;8;février;février;Ameublir, décompacter et affiner la planche avant semis direct.
Radis botte;SA;8;Apport de compost;8;8;février;février;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Radis botte;SA;8;Semis direct;9;11;février;mars;
Radis botte;SA;8;Récolte;15;17;avril;avril;
Radis botte;SA;9;Travail du sol;10;10;mars;mars;Ameublir, décompacter et affiner la planche avant semis direct.
Radis botte;SA;9;Apport de compost;10;10;mars;mars;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
